id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,targetPop,popReq,popTrg,popTreat,cov,pc,effPc,pcN,effPcN,epiCov,epiPc,epiEffPc,epiPcN,epiEffPcN,mdaScheme,endemicityId
218771,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tambuwal,37058,0,ADM2,Tambuwal,37058,NGA0380837058,2023,High prevalence (50% and above),Total,273808,0,0,0,0,0,6,2,0,0,0,6,2,Not delivered,6
218772,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tambuwal,37058,0,ADM2,Tambuwal,37058,NGA0380837058,2024,High prevalence (50% and above),Total,85594,87330,29957,34.3,1,0,7,2,35,1,0,7,2,PZQ,6
218780,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2020,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218781,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218782,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218783,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
218784,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218792,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2020,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218793,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2021,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218794,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218795,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
218796,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
218804,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2020,Low prevalence (less than 10%),SAC,14836,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218805,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2021,Low prevalence (less than 10%),SAC,15220,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218806,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2022,Low prevalence (less than 10%),SAC,15617,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218807,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2023,Low prevalence (less than 10%),SAC,0,81829,0,0,0,0,2,0,0,0,0,2,2,PZQ,10
218808,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218816,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2020,Low prevalence (less than 10%),Total,14836,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218817,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2021,Low prevalence (less than 10%),Total,15220,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218818,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2022,Low prevalence (less than 10%),Total,15617,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218819,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2023,Low prevalence (less than 10%),Total,0,81829,0,0,0,0,2,0,0,0,0,2,2,PZQ,10
218820,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tangaza,37059,0,ADM2,Tangaza,37059,NGA0380837059,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,2,0,0,0,0,2,2,Not delivered,10
218828,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2020,Moderate prevalence (10%-49%),Adults,10028,10028,10028,100,1,1,3,2,100,1,1,3,2,PZQ,9
218829,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2021,Moderate prevalence (10%-49%),Adults,10287,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
218830,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2022,High prevalence (50% and above),Adults,52778,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,6
218831,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2023,High prevalence (50% and above),Adults,54097,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218832,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2024,High prevalence (50% and above),Adults,16911,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218840,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
218841,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
218842,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2022,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,6
218843,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2023,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218844,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2024,High prevalence (50% and above),PreSAC,14044,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218852,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2020,Moderate prevalence (10%-49%),SAC,13499,13499,13499,100,1,1,6,2,100,1,1,6,6,PZQ,9
218853,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2021,Moderate prevalence (10%-49%),SAC,13848,0,0,0,0,0,6,2,0,0,0,6,6,Not delivered,9
218854,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2022,High prevalence (50% and above),SAC,28419,0,0,0,0,0,6,2,0,0,0,6,6,Not delivered,6
218855,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2023,High prevalence (50% and above),SAC,29129,33193,29129,87.76,1,1,7,3,100,1,1,7,7,PZQ,6
218856,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2024,High prevalence (50% and above),SAC,9105,25824,9105,35.26,1,0,8,3,100,1,1,8,8,PZQ,6
218864,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2020,Moderate prevalence (10%-49%),Total,23527,23527,23527,100,1,1,6,3,100,1,1,6,2,PZQ,9
218865,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2021,Moderate prevalence (10%-49%),Total,24135,0,0,0,0,0,6,3,0,0,0,6,2,Not delivered,9
218866,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2022,High prevalence (50% and above),Total,81197,0,0,0,0,0,6,3,0,0,0,6,2,Not delivered,6
218867,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2023,High prevalence (50% and above),Total,83226,33193,29129,87.76,1,1,7,4,35,1,0,7,2,PZQ,6
218868,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Tureta,37060,0,ADM2,Tureta,37060,NGA0380837060,2024,High prevalence (50% and above),Total,26017,25824,9105,35.26,1,0,8,4,35,1,0,8,2,PZQ,6
218876,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2020,Moderate prevalence (10%-49%),Adults,26345,26345,26345,100,1,1,3,2,100,1,1,3,2,PZQ,9
218877,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2021,Moderate prevalence (10%-49%),Adults,27027,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
218878,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2022,High prevalence (50% and above),Adults,138656,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,6
218879,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2023,High prevalence (50% and above),Adults,142122,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218880,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2024,High prevalence (50% and above),Adults,44428,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218888,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
218889,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
218890,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2022,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,6
218891,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2023,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218892,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2024,High prevalence (50% and above),PreSAC,31020,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218900,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2020,Moderate prevalence (10%-49%),SAC,35464,35464,35464,100,1,1,6,3,100,1,1,6,6,PZQ,9
218901,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2021,Moderate prevalence (10%-49%),SAC,36382,0,0,0,0,0,6,3,0,0,0,6,6,Not delivered,9
218902,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2022,High prevalence (50% and above),SAC,74661,0,0,0,0,0,6,3,0,0,0,6,6,Not delivered,6
218903,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2023,High prevalence (50% and above),SAC,76527,48072,48072,100,1,1,7,4,62.82,1,0,7,6,PZQ,6
218904,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2024,High prevalence (50% and above),SAC,23923,57033,23923,41.95,1,0,8,4,100,1,1,8,7,PZQ,6
218912,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2020,Moderate prevalence (10%-49%),Total,61809,61809,61809,100,1,1,6,4,100,1,1,6,2,PZQ,9
218913,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2021,Moderate prevalence (10%-49%),Total,63409,0,0,0,0,0,6,4,0,0,0,6,2,Not delivered,9
218914,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2022,High prevalence (50% and above),Total,213317,0,0,0,0,0,6,4,0,0,0,6,2,Not delivered,6
218915,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2023,High prevalence (50% and above),Total,218649,48072,48072,100,1,1,7,5,21.99,1,0,7,2,PZQ,6
218916,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wamakko,37061,0,ADM2,Wamakko,37061,NGA0380837061,2024,High prevalence (50% and above),Total,68352,57033,23923,41.95,1,0,8,5,35,1,0,8,2,PZQ,6
218924,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2020,Moderate prevalence (10%-49%),Adults,23805,23805,23675,99.45,1,1,3,2,99.45,1,1,3,2,PZQ,9
218925,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2021,Moderate prevalence (10%-49%),Adults,24422,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
218926,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2022,High prevalence (50% and above),Adults,125292,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,6
218927,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2023,High prevalence (50% and above),Adults,128424,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218928,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2024,High prevalence (50% and above),Adults,40146,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218936,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
218937,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
218938,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2022,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,6
218939,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2023,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218940,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2024,High prevalence (50% and above),PreSAC,38551,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218948,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2020,Moderate prevalence (10%-49%),SAC,32046,32046,32046,100,1,1,5,1,100,1,1,5,5,PZQ,9
218949,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2021,Moderate prevalence (10%-49%),SAC,32876,0,0,0,0,0,5,1,0,0,0,5,5,Not delivered,9
218950,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2022,High prevalence (50% and above),SAC,67465,0,0,0,0,0,5,1,0,0,0,5,5,Not delivered,6
218951,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2023,High prevalence (50% and above),SAC,69151,70205,69151,98.5,1,1,6,2,100,1,1,6,6,PZQ,6
218952,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2024,High prevalence (50% and above),SAC,21617,70882,21617,30.5,1,0,7,2,100,1,1,7,7,PZQ,6
218960,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2020,Moderate prevalence (10%-49%),Total,55851,55851,55721,99.77,1,1,5,2,99.77,1,1,5,3,PZQ,9
218961,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2021,Moderate prevalence (10%-49%),Total,57298,0,0,0,0,0,5,2,0,0,0,5,3,Not delivered,9
218962,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2022,High prevalence (50% and above),Total,192757,0,0,0,0,0,5,2,0,0,0,5,3,Not delivered,6
218963,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2023,High prevalence (50% and above),Total,197575,70205,69151,98.5,1,1,6,3,35,1,0,6,3,PZQ,6
218964,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Wurno,37062,0,ADM2,Wurno,37062,NGA0380837062,2024,High prevalence (50% and above),Total,61764,70882,21617,30.5,1,0,7,3,35,1,0,7,3,PZQ,6
218972,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2020,Moderate prevalence (10%-49%),Adults,16869,16869,16869,100,1,1,3,2,100,1,1,3,2,PZQ,9
218973,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2021,Moderate prevalence (10%-49%),Adults,17305,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,9
218974,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2022,High prevalence (50% and above),Adults,88782,0,0,0,0,0,3,2,0,0,0,3,2,Not delivered,6
218975,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2023,High prevalence (50% and above),Adults,91001,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218976,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2024,High prevalence (50% and above),Adults,28447,0,0,0,0,0,3,2,0,0,0,3,2,PZQ,6
218984,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
218985,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
218986,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2022,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,6
218987,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2023,High prevalence (50% and above),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218988,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2024,High prevalence (50% and above),PreSAC,21879,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,6
218996,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2020,Moderate prevalence (10%-49%),SAC,22708,22708,22708,100,1,1,5,2,100,1,1,5,5,PZQ,9
218997,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2021,Moderate prevalence (10%-49%),SAC,23296,0,0,0,0,0,5,2,0,0,0,5,5,Not delivered,9
218998,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2022,High prevalence (50% and above),SAC,47806,0,0,0,0,0,5,2,0,0,0,5,5,Not delivered,6
218999,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2023,High prevalence (50% and above),SAC,49001,31135,31135,100,1,1,6,3,63.54,1,0,6,5,PZQ,6
219000,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2024,High prevalence (50% and above),SAC,15318,40228,15318,38.08,1,0,7,3,100,1,1,7,6,PZQ,6
219008,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2020,Moderate prevalence (10%-49%),Total,39577,39577,39577,100,1,1,5,3,100,1,1,5,3,PZQ,9
219009,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2021,Moderate prevalence (10%-49%),Total,40601,0,0,0,0,0,5,3,0,0,0,5,3,Not delivered,9
219010,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2022,High prevalence (50% and above),Total,136588,0,0,0,0,0,5,3,0,0,0,5,3,Not delivered,6
219011,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2023,High prevalence (50% and above),Total,140002,31135,31135,100,1,1,6,4,22.24,1,0,6,3,PZQ,6
219012,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Sokoto,3808,Yabo,37063,0,ADM2,Yabo,37063,NGA0380837063,2024,High prevalence (50% and above),Total,43766,40228,15318,38.08,1,0,7,4,35,1,0,7,3,PZQ,6
219020,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Taraba,3809,Ardo-Kola,37064,0,ADM2,Ardo-Kola,37064,NGA0380937064,2020,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
219021,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Taraba,3809,Ardo-Kola,37064,0,ADM2,Ardo-Kola,37064,NGA0380937064,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
